id_piloto,id_corrida,tipo_stat,valor
57,144,2,3,00
57,144,3,82,33
155,94,1,96,10
57,144,4,75,03
57,144,5,6,00
57,144,6,15,23
68,144,1,83,05
68,144,2,3,00
68,144,3,83,99
68,144,4,78,90
135,94,3,83,50
68,144,5,4,00
68,144,6,10,38
19,144,1,82,57
19,144,2,3,00
19,144,3,84,58
19,144,4,79,31
19,144,5,3,00
19,144,6,5,52
59,144,1,80,05
59,144,2,1,00
9,94,2,2,00
59,144,3,83,29
59,144,4,76,35
59,144,5,1,00
59,144,6,7,65
161,94,1,98,20
86,144,1,88,62
86,144,2,3,00
86,144,3,85,00
86,144,4,77,96
86,144,5,10,00
86,144,6,16,21
183,144,1,98,11
183,144,2,2,00
183,144,3,84,77
183,144,4,78,55
183,144,5,19,00
183,144,6,17,36
114,144,1,87,60
114,144,2,2,00
114,144,3,84,34
114,144,4,77,42
114,144,5,7,00
114,144,6,13,62
164,144,1,96,43
164,144,2,1,00
164,144,3,83,32
164,144,4,78,07
164,144,5,17,00
164,144,6,5,88
127,94,2,2,00
84,144,1,81,95
84,144,2,3,00
84,144,3,83,35
84,144,4,77,21
84,144,5,2,00
84,144,6,10,77
81,144,1,89,34
81,144,2,1,00
81,144,3,84,24
81,144,4,77,80
81,144,5,12,00
81,144,6,9,20
40,144,1,84,49
40,144,2,2,00
40,144,3,81,90
40,144,4,78,71
40,144,5,5,00
40,144,6,7,69
175,145,1,93,14
175,145,2,1,00
175,145,3,84,75
175,145,4,77,65
175,145,5,12,00
175,145,6,8,55
185,145,1,85,17
185,145,2,1,00
185,145,3,84,30
185,145,4,77,63
185,145,5,4,00
185,145,6,11,08
36,145,1,88,09
36,145,2,3,00
36,145,3,84,44
36,145,4,76,10
36,145,5,7,00
36,145,6,18,65
75,145,1,83,87
75,145,2,1,00
75,145,3,81,88
75,145,4,75,74
11,93,1,83,70
75,145,5,3,00
75,145,6,14,18
168,145,1,95,06
168,145,2,1,00
168,145,3,82,96
168,145,4,76,08
168,145,5,14,00
168,145,6,8,62
58,145,1,86,55
58,145,2,2,00
58,145,3,82,28
58,145,4,77,08
58,145,5,6,00
58,145,6,6,42
50,145,1,90,18
50,145,2,1,00
50,145,3,81,56
50,145,4,76,51
50,145,5,9,00
50,145,6,15,08
94,145,1,97,58
94,145,2,2,00
94,145,3,83,57
94,145,4,75,39
94,145,5,15,00
94,145,6,16,15
157,145,1,83,60
157,145,2,2,00
157,145,3,81,53
157,145,4,76,67
157,145,5,2,00
157,145,6,19,40
19,145,1,94,46
19,145,2,3,00
19,145,3,83,28
19,145,4,77,38
19,145,5,13,00
19,145,6,9,20
15,145,1,99,23
15,145,2,1,00
15,145,3,83,10
15,145,4,75,20
15,145,5,19,00
15,145,6,19,78
42,145,1,99,58
42,145,2,2,00
42,145,3,80,42
42,145,4,78,60
42,145,5,20,00
42,145,6,19,98
110,145,1,99,19
110,145,2,2,00
110,145,3,84,76
110,145,4,76,65
110,145,5,18,00
110,145,6,13,99
47,145,1,80,32
47,145,2,3,00
47,145,3,83,34
47,145,4,77,92
176,162,5,3,00
176,162,6,17,16
50,162,1,99,55
50,162,2,1,00
50,162,3,80,45
50,162,4,75,50
50,162,5,20,00
50,162,6,8,47
65,162,1,93,17
73,93,5,13,00
65,162,2,3,00
65,162,3,83,50
65,162,4,78,13
65,162,5,16,00
65,162,6,18,15
85,162,1,91,50
85,162,2,2,00
85,162,3,84,79
85,162,4,79,28
85,162,5,13,00
85,162,6,6,45
132,162,1,83,78
132,162,2,3,00
132,162,3,80,62
132,162,4,76,02
132,162,5,4,00
132,162,6,18,17
142,162,1,86,06
142,162,2,2,00
142,162,3,81,57
142,162,4,76,92
142,162,5,8,00
142,162,6,17,18
128,162,1,81,34
69,93,6,18,50
128,162,2,1,00
128,162,3,83,95
128,162,4,78,84
128,162,5,2,00
128,162,6,17,55
98,93,6,12,70
90,162,1,91,97
90,162,2,1,00
90,162,3,83,60
90,162,4,79,52
90,162,5,14,00
90,162,6,17,95
129,162,1,89,49
129,162,2,1,00
129,162,3,82,80
129,162,4,78,48
129,162,5,10,00
129,162,6,6,42
151,162,1,84,18
151,162,2,1,00
151,162,3,81,77
151,162,4,78,34
151,162,5,6,00
151,162,6,14,47
68,163,1,84,37
68,163,2,1,00
68,163,3,83,05
68,163,4,77,28
68,163,5,10,00
68,163,6,6,66
92,163,1,84,27
92,163,2,1,00
92,163,3,84,51
92,163,4,77,50
92,163,5,9,00
92,163,6,16,45
177,163,1,82,23
177,163,2,2,00
177,163,3,83,67
177,163,4,78,25
177,163,5,5,00
177,163,6,18,56
171,92,1,88,50
19,163,1,96,36
19,163,2,3,00
19,163,3,84,44
19,163,4,76,45
19,163,5,19,00
19,163,6,8,71
120,92,2,2,00
122,163,1,80,83
122,163,2,1,00
122,163,3,81,43
122,163,4,79,38
122,163,5,1,00
122,163,6,16,29
179,163,1,86,29
179,163,2,1,00
179,163,3,84,29
89,92,6,11,10
96,92,1,91,80
96,92,2,3,00
96,92,3,84,90
179,163,4,75,92
179,163,5,12,00
179,163,6,6,15
48,163,1,84,91
48,163,2,1,00
48,163,3,81,19
48,163,4,78,15
48,163,5,11,00
48,163,6,9,16
110,163,1,93,98
110,163,2,1,00
110,163,3,84,32
110,163,4,79,68
110,163,5,15,00
110,163,6,5,43
76,163,1,81,95
76,163,2,2,00
76,163,3,81,92
76,163,4,79,68
76,163,5,4,00
76,163,6,5,95
134,163,1,81,03
134,163,2,3,00
134,163,3,80,51
134,163,4,78,01
134,163,5,3,00
134,163,6,18,61
165,163,1,80,87
151,92,2,1,00
165,163,2,2,00
165,163,3,83,77
165,163,4,78,11
165,163,5,2,00
165,163,6,13,03
161,163,1,84,13
161,163,2,1,00
161,163,3,83,13
161,163,4,75,24
161,163,5,8,00
161,163,6,9,73
133,163,1,97,75
133,163,2,3,00
133,163,3,83,56
133,163,4,77,82
133,163,5,20,00
133,163,6,11,18
96,163,1,94,45
96,163,2,1,00
96,163,3,81,22
96,163,4,77,85
96,163,5,16,00
96,163,6,11,03
130,163,1,91,64
130,163,2,3,00
130,163,3,81,77
130,163,4,77,13
130,163,5,14,00
182,92,1,81,30
130,163,6,14,97
182,92,3,80,90
30,163,1,94,84
30,163,2,2,00
30,163,3,83,50
30,163,4,75,08
30,163,5,17,00
30,163,6,6,14
71,163,1,91,45
71,163,2,3,00
142,99,6,17,70
186,71,1,88,60
186,71,2,2,00
71,163,3,84,43
186,71,4,76,30
71,163,4,78,70
186,71,6,18,90
181,71,1,82,70
181,71,2,3,00
181,71,3,82,00
181,71,4,75,50
181,71,5,6,00
181,71,6,11,90
116,71,1,83,20
116,71,2,1,00
116,71,3,81,30
116,71,4,75,80
116,71,5,7,00
116,71,6,18,10
157,71,1,95,10
157,71,2,1,00
157,71,3,83,60
157,71,4,78,50
157,71,5,17,00
157,71,6,13,20
130,71,1,83,60
130,71,2,1,00
130,71,3,84,60
130,71,4,76,30
130,71,5,8,00
130,71,6,18,80
105,71,1,90,40
105,71,2,3,00
105,71,3,81,60
105,71,4,79,90
105,71,5,12,00
105,71,6,10,50
23,71,1,90,30
23,71,2,2,00
23,71,3,84,70
23,71,4,76,50
23,71,5,11,00
23,71,6,5,40
75,71,1,81,00
75,71,2,3,00
75,71,3,80,60
75,71,4,75,10
75,71,5,3,00
75,71,6,17,10
9,71,1,92,80
9,71,2,1,00
9,71,3,80,20
9,71,4,76,90
9,71,5,16,00
9,71,6,16,90
150,71,1,91,70
150,71,2,2,00
150,71,3,82,40
150,71,4,78,70
150,71,5,14,00
150,71,6,16,30
87,71,1,80,70
87,71,2,1,00
87,71,3,81,30
87,71,4,78,90
87,71,5,1,00
87,71,6,6,10
69,71,1,81,30
69,71,2,1,00
69,71,3,80,40
69,71,4,79,70
69,71,5,4,00
69,71,6,12,60
28,71,1,100,00
28,71,2,1,00
28,71,3,81,30
28,71,4,75,30
28,71,5,20,00
28,71,6,5,70
71,163,5,13,00
71,163,6,7,22
186,71,3,81,60
54,163,1,82,45
186,71,5,13,00
54,163,2,1,00
128,71,1,82,40
128,71,2,2,00
128,71,3,80,20
128,71,4,76,20
128,71,5,5,00
128,71,6,13,70
61,71,1,85,50
61,71,2,3,00
61,71,3,84,10
61,71,4,79,50
61,71,5,9,00
61,71,6,17,90
86,71,1,96,60
86,71,2,3,00
86,71,3,84,50
86,71,4,78,30
86,71,5,18,00
86,71,6,6,80
60,71,1,81,00
60,71,2,1,00
60,71,3,80,60
60,71,4,75,70
60,71,5,2,00
60,71,6,8,20
27,71,1,92,60
27,71,2,3,00
27,71,3,81,40
27,71,4,76,80
27,71,5,15,00
27,71,6,12,10
182,71,1,88,30
182,71,2,2,00
182,71,3,80,40
182,71,4,75,20
182,71,5,10,00
182,71,6,19,10
66,72,1,80,70
66,72,2,2,00
66,72,3,81,30
66,72,4,76,10
66,72,5,1,00
66,72,6,14,30
170,72,1,95,50
170,72,2,1,00
170,72,3,84,90
170,72,4,79,20
170,72,5,18,00
170,72,6,10,70
88,72,1,90,50
88,72,2,1,00
88,72,3,85,00
88,72,4,78,80
88,72,5,10,00
88,72,6,8,10
3,72,1,85,70
3,72,2,2,00
3,72,3,83,20
3,72,4,79,80
3,72,5,3,00
3,72,6,11,30
26,72,1,92,10
26,72,2,3,00
26,72,3,83,50
26,72,4,78,50
26,72,5,14,00
26,72,6,13,30
99,72,1,85,80
99,72,2,3,00
99,72,3,81,30
99,72,4,79,30
99,72,5,5,00
99,72,6,14,60
21,72,1,81,90
21,72,2,2,00
21,72,3,82,60
21,72,4,77,70
21,72,5,2,00
21,72,6,9,60
192,72,1,85,80
192,72,2,1,00
192,72,3,82,10
192,72,4,75,70
192,72,5,4,00
192,72,6,9,40
143,72,1,94,10
143,72,2,2,00
143,72,3,83,50
143,72,4,79,00
143,72,5,16,00
143,72,6,5,40
35,72,1,90,60
35,72,2,2,00
35,72,3,80,60
35,72,4,77,50
35,72,5,11,00
35,72,6,12,60
24,72,1,91,70
24,72,2,1,00
24,72,3,81,70
24,72,4,77,80
24,72,5,13,00
24,72,6,15,20
156,72,1,97,30
156,72,2,1,00
156,72,3,83,30
156,72,4,76,30
156,72,5,19,00
156,72,6,7,30
41,72,1,94,50
41,72,2,1,00
41,72,3,82,80
41,72,4,76,90
41,72,5,17,00
41,72,6,19,90
59,72,1,98,10
59,72,2,3,00
59,72,3,84,70
59,72,4,75,60
59,72,5,20,00
59,72,6,6,80
168,72,1,89,50
168,72,2,1,00
168,72,3,84,90
168,72,4,75,40
168,72,5,9,00
168,72,6,5,00
140,72,1,89,10
140,72,2,1,00
140,72,3,83,40
140,72,4,79,50
140,72,5,7,00
140,72,6,19,50
138,72,1,93,20
138,72,2,3,00
138,72,3,80,80
138,72,4,75,80
138,72,5,15,00
138,72,6,19,70
58,72,1,91,00
58,72,2,1,00
58,72,3,83,60
58,72,4,76,20
58,72,5,12,00
58,72,6,6,30
55,72,1,89,20
55,72,2,3,00
55,72,3,80,90
55,72,4,77,60
55,72,5,8,00
55,72,6,8,80
78,72,1,88,20
78,72,2,2,00
78,72,3,82,40
78,72,4,78,50
78,72,5,6,00
78,72,6,12,20
140,73,1,82,50
140,73,2,1,00
140,73,3,81,80
140,73,4,75,80
140,73,5,6,00
140,73,6,10,10
72,73,1,88,00
72,73,2,3,00
72,73,3,83,70
72,73,4,76,80
72,73,5,10,00
72,73,6,7,90
46,73,1,89,70
82,125,1,94,92
46,73,3,81,20
46,73,4,77,10
46,73,5,11,00
47,145,5,1,00
83,73,1,81,00
83,73,2,1,00
83,73,3,82,40
83,73,4,76,60
83,73,5,2,00
83,73,6,10,00
54,163,3,80,95
46,73,2,2,00
31,180,1,90,58
44,197,1,80,69
131,210,2,3,00
46,73,6,15,90
175,73,1,80,10
175,73,2,3,00
175,73,3,80,70
175,73,4,79,20
175,73,5,1,00
175,73,6,6,20
48,73,1,98,50
48,73,2,2,00
48,73,3,81,20
48,73,4,79,80
48,73,5,19,00
48,73,6,9,70
117,73,1,86,10
117,73,2,3,00
117,73,3,82,70
117,73,4,79,60
117,73,5,8,00
117,73,6,14,50
181,73,1,81,30
181,73,2,3,00
181,73,3,84,60
181,73,4,77,20
181,73,5,4,00
181,73,6,12,40
134,73,1,93,00
134,73,2,3,00
134,73,3,82,00
134,73,4,75,40
134,73,5,15,00
134,73,6,13,70
102,73,1,94,70
102,73,2,1,00
102,73,3,84,70
102,73,4,75,10
102,73,5,17,00
102,73,6,7,40
159,73,1,82,10
159,73,2,3,00
159,73,3,83,40
159,73,4,77,60
159,73,5,5,00
159,73,6,8,20
162,73,1,99,20
162,73,2,3,00
162,73,3,81,50
162,73,4,78,50
162,73,5,20,00
162,73,6,8,20
33,73,1,94,20
33,73,2,2,00
33,73,3,81,90
33,73,4,79,20
33,73,5,16,00
33,73,6,12,90
119,73,1,84,70
119,73,2,1,00
119,73,3,83,80
119,73,4,75,20
119,73,5,7,00
119,73,6,12,10
150,73,1,92,80
150,73,2,2,00
150,73,3,83,50
150,73,4,79,70
150,73,5,14,00
150,73,6,17,50
66,73,1,92,20
66,73,2,3,00
66,73,3,80,70
66,73,4,76,00
66,73,5,13,00
66,73,6,14,80
21,73,1,90,70
21,73,2,3,00
21,73,3,80,90
21,73,4,76,30
21,73,5,12,00
21,73,6,10,80
99,73,1,95,90
99,73,2,3,00
99,73,3,81,10
99,73,4,75,90
99,73,5,18,00
99,73,6,12,60
197,73,1,81,20
197,73,2,1,00
197,73,3,83,20
197,73,4,76,40
197,73,5,3,00
197,73,6,13,20
172,74,1,93,30
172,74,2,3,00
172,74,3,81,60
172,74,4,77,80
172,74,5,11,00
172,74,6,12,70
158,74,1,96,10
158,74,2,3,00
158,74,3,80,50
158,74,4,75,10
158,74,5,17,00
158,74,6,13,40
25,74,1,91,70
25,74,2,3,00
25,74,3,82,70
25,74,4,79,40
25,74,5,9,00
25,74,6,13,10
26,74,1,99,60
26,74,2,2,00
26,74,3,83,10
26,74,4,77,80
26,74,5,20,00
26,74,6,11,10
101,74,1,90,50
101,74,2,2,00
101,74,3,83,40
101,74,4,75,60
101,74,5,8,00
101,74,6,9,50
78,74,1,86,20
78,74,2,2,00
78,74,3,81,20
78,74,4,75,80
78,74,5,5,00
78,74,6,11,10
90,74,1,95,60
90,74,2,1,00
90,74,3,83,50
90,74,4,75,70
90,74,5,15,00
90,74,6,8,70
28,74,1,93,80
28,74,2,1,00
28,74,3,83,20
28,74,4,76,80
28,74,5,12,00
28,74,6,12,80
192,74,1,86,00
192,74,2,2,00
192,74,3,80,80
192,74,4,76,20
192,74,5,4,00
192,74,6,11,90
80,74,1,84,20
80,74,2,1,00
80,74,3,81,40
80,74,4,79,60
80,74,5,1,00
80,74,6,5,90
160,74,1,95,70
160,74,2,1,00
160,74,3,82,40
160,74,4,76,70
160,74,5,16,00
160,74,6,12,40
132,74,1,84,80
132,74,2,3,00
132,74,3,83,90
132,74,4,76,30
132,74,5,2,00
132,74,6,13,70
164,74,1,95,30
164,74,2,2,00
164,74,3,82,00
164,74,4,78,50
164,74,5,14,00
164,74,6,16,50
31,74,1,86,70
31,74,2,2,00
31,74,3,83,50
31,74,4,75,50
31,74,5,6,00
31,74,6,5,70
10,74,1,88,30
10,74,2,3,00
10,74,3,82,80
10,74,4,77,60
10,74,5,7,00
10,74,6,11,00
185,74,1,97,10
185,74,2,1,00
185,74,3,81,10
185,74,4,77,50
185,74,5,18,00
185,74,6,8,00
64,74,1,92,30
64,74,2,3,00
64,74,3,82,50
64,74,4,79,00
64,74,5,10,00
64,74,6,13,40
149,74,1,98,20
149,74,2,2,00
149,74,3,83,80
149,74,4,77,40
149,74,5,19,00
149,74,6,17,10
81,74,1,85,10
81,74,2,3,00
81,74,3,80,70
81,74,4,76,70
81,74,5,3,00
81,74,6,19,80
117,74,1,94,10
117,74,2,3,00
117,74,3,82,30
117,74,4,79,40
117,74,5,13,00
117,74,6,5,20
48,75,1,92,00
48,75,2,1,00
48,75,3,81,60
48,75,4,76,50
48,75,5,11,00
48,75,6,8,00
105,75,1,89,00
105,75,2,3,00
105,75,3,80,90
105,75,4,78,20
105,75,5,7,00
105,75,6,8,20
82,75,1,87,70
82,75,2,1,00
82,75,3,82,30
82,75,4,75,80
82,75,5,5,00
82,75,6,17,30
23,75,1,92,20
23,75,2,2,00
23,75,3,81,90
23,75,4,77,90
23,75,5,12,00
23,75,6,16,30
129,75,1,89,80
129,75,2,3,00
129,75,3,83,30
129,75,4,75,10
129,75,5,9,00
129,75,6,13,40
119,75,1,81,20
119,75,2,2,00
119,75,3,82,20
119,75,4,75,80
119,75,5,2,00
119,75,6,8,60
78,75,1,90,10
78,75,2,3,00
78,75,3,81,40
78,75,4,79,60
78,75,5,10,00
78,75,6,13,20
21,75,1,88,30
21,75,2,2,00
21,75,3,82,40
21,75,4,76,20
21,75,5,6,00
21,75,6,14,50
1,75,1,83,80
1,75,2,3,00
1,75,3,82,90
1,75,4,76,40
1,75,5,3,00
1,75,6,5,30
74,221,2,2,00
137,75,2,2,00
137,75,3,81,90
77,232,2,3,00
61,242,2,3,00
95,253,2,1,00
137,75,1,87,70
196,264,4,76,25
114,272,4,79,05
137,75,4,75,60
137,75,5,4,00
137,75,6,12,60
164,75,1,94,50
164,75,2,3,00
164,75,3,82,10
164,75,4,77,80
164,75,5,15,00
164,75,6,6,90
134,75,1,92,80
134,75,2,2,00
134,75,3,84,40
134,75,4,78,90
134,75,5,13,00
134,75,6,19,70
52,75,1,95,40
52,75,2,2,00
52,75,3,80,10
52,75,4,78,10
52,75,5,16,00
52,75,6,19,00
49,75,1,94,20
49,75,2,2,00
49,75,3,83,90
49,75,4,78,50
49,75,5,14,00
49,75,6,18,50
183,75,1,89,50
183,75,2,1,00
183,75,3,80,80
183,75,4,77,20
183,75,5,8,00
183,75,6,12,10
141,75,1,95,80
141,75,2,2,00
141,75,3,80,20
141,75,4,78,90
141,75,5,17,00
141,75,6,15,60
60,75,1,80,80
60,75,2,2,00
60,75,3,82,40
60,75,4,75,80
60,75,5,1,00
60,75,6,19,60
139,75,1,99,70
139,75,2,1,00
139,75,3,82,20
139,75,4,75,10
139,75,5,20,00
139,75,6,17,90
180,75,1,97,90
180,75,2,1,00
180,75,3,81,80
180,75,4,76,50
180,75,5,18,00
180,75,6,5,70
98,76,1,89,50
98,76,2,1,00
98,76,3,83,40
98,76,4,79,70
98,76,5,12,00
98,76,6,8,50
116,76,1,83,40
116,76,2,1,00
116,76,3,80,80
116,76,4,76,30
116,76,5,7,00
116,76,6,18,80
97,76,1,83,20
97,76,2,2,00
97,76,3,84,50
97,76,4,75,00
97,76,5,6,00
97,76,6,17,10
56,76,1,83,00
56,76,2,1,00
56,76,3,80,30
56,76,4,75,70
56,76,5,5,00
56,76,6,11,10
151,76,1,98,90
151,76,2,2,00
151,76,3,84,30
151,76,4,75,30
151,76,5,20,00
151,76,6,15,80
69,76,1,87,80
69,76,2,1,00
69,76,3,84,80
69,76,4,78,50
69,76,5,10,00
69,76,6,6,80
31,76,1,93,20
31,76,2,1,00
31,76,3,83,10
31,76,4,78,50
31,76,5,15,00
31,76,6,7,50
145,76,1,80,20
145,76,2,2,00
145,76,3,83,90
145,76,4,79,00
145,76,5,1,00
145,76,6,16,80
104,76,1,88,00
104,76,2,3,00
104,76,3,82,60
104,76,4,79,30
104,76,5,11,00
104,76,6,16,70
76,76,1,94,30
107,276,1,84,83
125,281,6,16,35
76,76,4,75,60
76,76,5,17,00
76,76,6,11,20
30,76,1,86,90
30,76,2,1,00
30,76,3,82,30
30,76,4,79,50
30,76,5,9,00
30,76,6,14,00
109,76,1,93,90
109,76,2,1,00
109,76,3,82,90
109,76,4,79,60
109,76,5,16,00
109,76,6,8,30
191,283,2,2,00
76,76,2,1,00
76,76,3,80,60
191,283,3,81,70
191,283,4,76,12
191,283,5,15,00
13,76,1,85,30
13,76,2,3,00
13,76,3,83,80
13,76,4,79,10
13,76,5,8,00
13,76,6,13,90
106,76,1,82,40
106,76,2,1,00
106,76,3,83,40
106,76,4,77,70
106,76,5,4,00
106,76,6,7,80
47,76,1,92,00
47,76,2,1,00
47,76,3,81,90
47,76,4,77,30
47,76,5,13,00
47,76,6,19,00
163,76,1,94,60
163,76,2,1,00
163,76,3,83,40
163,76,4,77,90
163,76,5,18,00
163,76,6,6,40
92,76,1,80,40
92,76,2,2,00
92,76,3,84,50
92,76,4,77,10
92,76,5,2,00
92,76,6,12,00
7,76,1,92,50
7,76,2,3,00
7,76,3,84,30
7,76,4,78,80
7,76,5,14,00
7,76,6,5,20
105,76,1,81,80
105,76,2,1,00
105,76,3,82,80
105,76,4,75,80
105,76,5,3,00
105,76,6,10,80
31,77,1,98,60
31,77,2,1,00
31,77,3,84,10
191,283,6,6,18
47,283,1,97,61
31,77,6,16,30
57,77,1,88,60
57,77,2,2,00
57,77,3,83,90
57,77,4,79,40
57,77,5,10,00
57,77,6,19,30
61,77,1,83,80
61,77,2,1,00
61,77,3,84,90
61,77,4,79,60
61,77,5,2,00
61,77,6,16,80
34,77,1,87,50
34,77,2,3,00
34,77,3,80,30
34,77,4,77,20
34,77,5,9,00
34,77,6,16,10
46,77,1,97,80
46,77,2,2,00
46,77,3,81,50
46,77,4,77,10
46,77,5,17,00
46,77,6,16,70
47,283,2,3,00
47,283,3,82,45
47,283,4,76,77
31,77,4,78,80
31,77,5,4,00
47,283,5,16,00
95,77,1,98,10
95,77,2,2,00
95,77,3,80,10
95,77,4,76,40
95,77,5,18,00
95,77,6,8,00
149,77,1,85,60
149,77,2,2,00
149,77,3,83,50
149,77,4,79,70
149,77,5,6,00
149,77,6,19,50
75,77,1,93,10
75,77,2,2,00
75,77,3,82,80
75,77,4,75,40
75,77,5,13,00
75,77,6,12,60
90,77,1,82,50
90,77,2,2,00
90,77,3,84,90
90,77,4,78,40
90,77,5,1,00
90,77,6,15,60
104,77,1,89,20
104,77,2,3,00
104,77,3,81,60
104,77,4,77,90
104,77,5,11,00
104,77,6,15,00
93,77,1,86,60
93,77,2,3,00
93,77,3,83,20
93,77,4,76,20
93,77,5,7,00
93,77,6,13,40
38,77,1,99,50
38,77,2,3,00
38,77,3,84,10
38,77,4,77,00
38,77,5,20,00
38,77,6,15,40
167,77,1,98,30
167,77,2,2,00
167,77,3,84,10
167,77,4,79,40
167,77,5,19,00
167,77,6,8,10
153,77,1,86,80
153,77,2,1,00
153,77,3,82,20
153,77,4,75,70
153,77,5,8,00
153,77,6,14,70
9,77,1,86,50
9,77,2,1,00
9,77,3,80,80
9,77,4,79,20
47,283,6,19,24
189,283,1,88,63
189,283,2,1,00
189,283,3,80,94
189,283,4,76,21
189,283,5,7,00
9,77,5,16,00
9,77,6,16,30
175,77,1,84,70
175,77,2,1,00
175,77,3,80,50
175,77,4,75,90
175,77,5,3,00
175,77,6,18,40
72,77,1,93,40
72,77,2,2,00
72,77,3,80,20
72,77,4,79,10
72,77,5,14,00
72,77,6,6,70
41,77,1,94,70
41,77,2,1,00
41,77,3,84,10
41,77,4,79,40
41,77,5,15,00
41,77,6,10,30
69,78,1,82,20
69,78,2,2,00
69,78,3,81,80
69,78,4,76,20
69,78,5,3,00
69,78,6,6,30
10,78,1,91,10
10,78,2,3,00
10,78,3,80,40
10,78,4,75,80
10,78,5,14,00
10,78,6,8,10
144,78,1,90,80
144,78,2,3,00
144,78,3,83,80
144,78,4,79,80
144,78,5,13,00
144,78,6,7,20
98,78,1,84,30
98,78,2,3,00
98,78,3,83,80
98,78,4,79,90
98,78,5,6,00
98,78,6,17,30
165,78,1,98,60
165,78,2,3,00
165,78,3,81,30
165,78,4,75,50
165,78,5,18,00
165,78,6,17,80
182,78,1,81,80
182,78,2,3,00
182,78,3,81,30
182,78,4,79,70
182,78,5,2,00
182,78,6,13,90
169,78,1,81,30
169,78,2,2,00
169,78,3,82,50
169,78,4,75,20
169,78,5,1,00
169,78,6,17,30
63,78,1,88,50
63,78,2,1,00
63,78,3,82,60
63,78,4,77,90
63,78,5,11,00
63,78,6,15,10
130,78,1,99,20
130,78,2,3,00
130,78,3,80,80
130,78,4,76,70
130,78,5,19,00
130,78,6,19,30
54,78,1,99,40
54,78,2,2,00
54,78,3,83,90
54,78,4,77,20
54,78,5,20,00
54,78,6,13,90
133,78,1,83,40
133,78,2,1,00
133,78,3,84,80
133,78,4,76,60
133,78,5,5,00
133,78,6,9,90
86,78,1,88,30
86,78,2,1,00
86,78,3,80,20
86,78,4,75,80
86,78,5,10,00
86,78,6,6,70
60,78,1,94,90
60,78,2,2,00
60,78,3,82,40
60,78,4,79,00
60,78,5,17,00
60,78,6,8,60
88,78,1,94,90
88,78,2,3,00
88,78,3,82,80
88,78,4,79,60
88,78,5,16,00
88,78,6,18,50
58,78,1,90,30
58,78,2,3,00
58,78,3,83,30
58,78,4,78,30
58,78,5,12,00
58,78,6,11,50
17,78,1,87,40
17,78,2,1,00
17,78,3,82,60
17,78,4,77,60
17,78,5,9,00
17,78,6,8,90
107,78,1,82,40
107,78,2,1,00
107,78,3,83,40
107,78,4,77,60
107,78,5,4,00
107,78,6,6,90
164,78,1,94,10
164,78,2,2,00
164,78,3,82,70
164,78,4,76,30
164,78,5,15,00
164,78,6,6,10
174,78,1,85,20
174,78,2,3,00
174,78,3,80,10
174,78,4,78,10
174,78,5,7,00
174,78,6,19,60
114,78,1,85,90
114,78,2,3,00
114,78,3,80,50
114,78,4,79,80
114,78,5,8,00
114,78,6,17,90
130,79,1,85,70
130,79,2,2,00
130,79,3,83,70
130,79,4,78,30
130,79,5,7,00
130,79,6,9,60
193,79,1,81,30
193,79,2,1,00
193,79,3,80,20
193,79,4,79,10
193,79,5,2,00
193,79,6,19,80
72,79,1,89,10
109,281,1,91,20
109,281,2,1,00
109,281,3,83,98
109,281,4,75,22
72,79,6,15,90
135,79,1,93,70
135,79,2,2,00
135,79,3,84,90
135,79,4,77,30
135,79,5,15,00
135,79,6,17,20
66,79,1,82,30
66,79,2,2,00
66,79,3,80,20
66,79,4,76,40
66,79,5,4,00
66,79,6,12,70
79,79,1,92,10
79,79,2,1,00
79,79,3,80,60
79,79,4,78,20
79,79,5,14,00
79,79,6,13,70
16,79,1,97,70
16,79,2,2,00
16,79,3,81,60
16,79,4,76,00
16,79,5,20,00
16,79,6,11,50
110,79,1,99,90
110,79,2,2,00
110,79,3,81,70
109,281,5,10,00
109,281,6,18,24
140,281,1,98,18
105,79,1,81,00
105,79,2,1,00
105,79,3,83,10
105,79,4,78,50
105,79,5,1,00
105,79,6,18,30
140,281,2,1,00
72,79,2,1,00
72,79,3,80,30
72,79,4,77,00
72,79,5,6,00
140,281,3,84,27
197,79,1,88,90
197,79,2,3,00
197,79,3,81,60
197,79,4,79,80
197,79,5,11,00
197,79,6,16,70
132,79,1,97,60
132,79,2,1,00
132,79,3,84,40
132,79,4,78,40
132,79,5,18,00
132,79,6,14,00
62,79,1,83,10
62,79,2,1,00
62,79,3,80,60
62,79,4,78,60
62,79,5,5,00
62,79,6,5,80
153,79,1,91,90
153,79,2,2,00
153,79,3,80,60
153,79,4,75,90
153,79,5,13,00
153,79,6,15,40
160,79,1,93,80
160,79,2,2,00
160,79,3,82,90
160,79,4,79,00
160,79,5,16,00
160,79,6,11,90
140,79,1,87,30
140,79,2,1,00
140,79,3,80,10
140,79,4,77,90
140,79,5,10,00
140,79,6,7,10
150,79,1,86,60
150,79,2,2,00
150,79,3,80,60
150,79,4,75,40
150,79,5,9,00
150,79,6,7,30
140,281,4,76,45
140,281,5,17,00
140,281,6,8,76
110,79,4,75,00
110,79,5,8,00
110,79,6,6,70
170,79,1,96,70
170,79,2,1,00
170,79,3,82,80
170,79,4,78,40
170,79,5,17,00
170,79,6,15,40
152,79,1,91,80
152,79,2,3,00
152,79,3,81,30
